;1;Beton komórkowy BIAŁY H+H;Stan surowy;8.90;;;0;;;;;;;;;;;;;;;;774;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/467/1493467/product/beton-komorkowy-bialy-h-h,main.jpg;Beton komórkowy BIAŁY H+H;0;;0;;0;0;0;;0
;1;Cegła klinkierowa pełna KOSMO WIENERBERGER;Stan surowy;5.40;;;0;;;;;;;;;;;;;;;;342;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/836/1404836/product/cegla-klinkierowa-pelna-kosmo-wienerberger,main.jpg;Cegła klinkierowa pełna KOSMO WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa kształtka KARPATIA 1Ł WIENERBERGER;Stan surowy;3.80;;;0;;;;;;;;;;;;;;;;547;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/825/1404825/product/cegla-klinkierowa-ksztaltka-karpatia-1l-wienerberger,main.jpg;Cegła klinkierowa kształtka KARPATIA 1Ł WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa czapa POMERANIA WIENERBERGER;Stan surowy;99.00;;;0;;;;;;;;;;;;;;;;973;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/376/1405376/product/cegla-klinkierowa-czapa-pomerania-wienerberger,main.jpg;Cegła klinkierowa czapa POMERANIA WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa kształtka KARPATIA DD WIENERBERGER;Stan surowy;11.80;;;0;;;;;;;;;;;;;;;;38;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/363/1405363/product/cegla-klinkierowa-ksztaltka-karpatia-dd-wienerberger,main.jpg;Cegła klinkierowa kształtka KARPATIA DD WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa kształtka KOSMO DD WIENERBERGER;Stan surowy;12.20;;;0;;;;;;;;;;;;;;;;771;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/192/1428192/product/cegla-klinkierowa-ksztaltka-kosmo-dd-wienerberger,main.jpg;Cegła klinkierowa kształtka KOSMO DD WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa kształtka POMERANIA DD WIENERBERGER;Stan surowy;9.90;;;0;;;;;;;;;;;;;;;;676;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/189/1428189/product/cegla-klinkierowa-ksztaltka-pomerania-dd-wienerberger,main.jpg;Cegła klinkierowa kształtka POMERANIA DD WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa pełna KARPATIA WIENERBERGER;Stan surowy;5.20;;;0;;;;;;;;;;;;;;;;799;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/464/1412464/product/cegla-klinkierowa-pelna-karpatia-wienerberger,main.jpg;Cegła klinkierowa pełna KARPATIA WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła klinkierowa czapa KARPATIA WIENERBERGER;Stan surowy;111.00;;;0;;;;;;;;;;;;;;;;906;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/826/1404826/product/cegla-klinkierowa-czapa-karpatia-wienerberger,main.jpg;Cegła klinkierowa czapa KARPATIA WIENERBERGER;0;;0;;0;0;0;;0
;1;Cement II 32,5 R worek ODRA OPOLE;Stan surowy;9.00;;;0;;;;;;;;;;;;;;;;919;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/909/1443909/product/cement-ii-32-5-r-worek-odra-opole,main.jpg;Cement II 32,5 R worek ODRA OPOLE;0;;0;;0;0;0;;0
;1;Piasek DO PIASKOWNIC 25 kg KREISEL;Stan surowy;9.95;;;0;;;;;;;;;;;;;;;;56;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/412/1404412/product/piasek-do-piaskownic-25-kg-kreisel,main.jpg;Piasek DO PIASKOWNIC 25 kg KREISEL;0;;0;;0;0;0;;0
;1;Zaprawa szybkowiążąca CX 5 5 kg CERESIT;Stan surowy;32.60;;;0;;;;;;;;;;;;;;;;679;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/068/1391068/product/zaprawa-szybkowiazaca-cx-5-5-kg-ceresit,main.jpg;Zaprawa szybkowiążąca CX 5 5 kg CERESIT;0;;0;;0;0;0;;0
;1;Zaprawa szybkowiążąca CX 5 2 kg CERESIT;Stan surowy;20.40;;;0;;;;;;;;;;;;;;;;13;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/067/1391067/product/zaprawa-szybkowiazaca-cx-5-2-kg-ceresit,main.jpg;Zaprawa szybkowiążąca CX 5 2 kg CERESIT;0;;0;;0;0;0;;0
;1;Keramzyt ANTYPOŚLIZGOWY 55 l WEBER;Stan surowy;31.50;;;0;;;;;;;;;;;;;;;;935;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/408/1374408/product/keramzyt-antyposlizgowy-55-l-weber,main.jpg;Keramzyt ANTYPOŚLIZGOWY 55 l WEBER;0;;0;;0;0;0;;0
;1;Bloczek betonowy FUNDAMENTOWY;Stan surowy;2.98;;;0;;;;;;;;;;;;;;;;716;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/907/1494907/product/bloczek-betonowy-fundamentowy,main.jpg;Bloczek betonowy FUNDAMENTOWY;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY H+H;Stan surowy;9.20;;;0;;;;;;;;;;;;;;;;676;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/178/1369178/product/beton-komorkowy-bialy-h-h,main.jpg;Beton komórkowy BIAŁY H+H;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY H+H;Stan surowy;3.40;;;0;;;;;;;;;;;;;;;;194;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/175/1369175/product/beton-komorkowy-bialy-h-h,main.jpg;Beton komórkowy BIAŁY H+H;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY H+H;Stan surowy;5.70;;;0;;;;;;;;;;;;;;;;120;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/177/1369177/product/beton-komorkowy-bialy-h-h,main.jpg;Beton komórkowy BIAŁY H+H;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY H+H;Stan surowy;4.30;;;0;;;;;;;;;;;;;;;;46;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/176/1369176/product/beton-komorkowy-bialy-h-h,main.jpg;Beton komórkowy BIAŁY H+H;0;;0;;0;0;0;;0
;1;Keramzyt IZOLACYJNY 55 l WEBER;Stan surowy;26.97;;;0;;;;;;;;;;;;;;;;551;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/576/1425576/product/keramzyt-izolacyjny-55-l-weber,main.jpg;Keramzyt IZOLACYJNY 55 l WEBER;0;;0;;0;0;0;;0
;1;Cement PORTLANDZKI BIAŁY 2 kg;Stan surowy;4.95;;;0;;;;;;;;;;;;;;;;870;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/215/1342215/product/cement-portlandzki-bialy-2-kg,main.jpg;Cement PORTLANDZKI BIAŁY 2 kg;0;;0;;0;0;0;;0
;1;Pustak WENTYLACYJNY MARANT;Stan surowy;4.39;;;0;;;;;;;;;;;;;;;;664;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/920/1333920/product/pustak-wentylacyjny-marant,main.jpg;Pustak WENTYLACYJNY MARANT;0;;0;;0;0;0;;0
